,cistern,workingComputers,directivesTeachers,classSize_5,roomQuality,mt_readTeachers,carrMagisterial,meanAge_2,classSize_6,students1,nivelCarrMagis,sexRatio_students,mt_speakStaff,meanAge_3,classSize_prim,graduateTeachers,margina,mt_readStaff,totalGirls,totalTeachers,preschoolAttendance,disabilitiesStudents,extraFacilities,safety,p_mat_std,cct
1291,1.0,0.33333334,0.0,14.5,1.8,0.95416665,0.34375,6.8833771,14.625,13.125,0.5625,0.051290880999999997,0.671875,8.0441847,13.5,0.44583333,3,0.671875,41.5,5.625,0.97702205,0.0,5,4,0.28954956,13DPB0298Z
1292,0.0,0.75,1.0,3.5,1.4,1.2857143,0.0,6.8125,3.625,3.25,0.0,0.12232976,0.5625,7.979166499999999,3.5208333,1.0,2,0.5625,11.125,0.875,0.95833331,0.0125,2,2,0.1942808,13DPB0299Y
1293,1.0,0.5714286,0.0,17.5625,1.4,1.0,0.32897729,6.7910371,15.9375,20.25,0.60928029,0.05127802099999999,0.78295457,7.9019189,16.677084,0.41145834,2,0.78295457,61.125,8.5,0.99519229,0.029777709,3,3,0.15891463,13DPB0302V
1294,1.0,0.90909094,0.625,9.875,1.6,1.0625,0.41250002,6.6651172999999995,10.25,8.25,0.875,0.051241823,0.75416666,7.752965,9.0,0.51249999,2,0.75416666,29.375,3.625,1.0,0.0,5,3,-0.16474666,13DPB0303U
1295,0.0,0.2,1.0,7.75,1.8,1.0,0.083333336,6.9894093999999996,7.0,9.0,0.125,0.12586357,0.6875,7.8905983,7.854166499999999,0.30952382,2,0.6875,23.0,2.0,0.92500001,0.0,3,2,0.14509998,13DPB0304T
1296,0.0,0.0,1.0,10.625,1.8,1.0,0.15625,6.5066738,10.125,9.375,0.1875,0.03525367,0.6875,7.533459700000001,9.854167,0.45833334,3,0.6875,28.5,2.75,0.96685606,0.0020491802,6,0,0.58347756,13DPB0305S
1297,0.0,0.5,1.0,9.125,1.8,0.95833331,0.5,6.8595781,9.5,8.75,1.21875,0.059223369000000005,0.65625,7.819940600000001,9.208333,0.0,3,0.65625,25.25,2.75,1.0,0.013129769,3,5,0.49719849,13DPB0306R
1298,1.0,1.0,1.0,12.875,1.2,1.0,0.075000003,6.6950655,12.5,11.75,0.075000003,0.032520883,0.69375002,7.728875599999999,12.5,0.27083334,2,0.69375002,39.0,3.375,0.9729532,0.0,3,2,-0.030926574,13DPB0307Q
1299,0.0,1.0,1.0,7.25,1.6,1.0,0.45833334,6.6220698,7.25,9.0,0.58333331,0.053330243,0.54166669,7.6846547,8.4375,0.2857143,2,0.54166669,22.375,1.625,1.0,0.006336045,2,0,0.21096098,13DPB0308P
1300,0.0,1.0,1.0,6.0,1.6,1.0,0.875,6.8446431,5.875,7.0,3.5625,0.054329801,0.5,7.852976299999999,6.3333330000000005,0.75,3,0.5,20.875,1.0,1.0,0.006801470600000001,2,1,0.92224467,13DPB0309O
1301,0.0,0.46153846,0.5,9.75,1.6,0.98124999,0.21190476,6.627998799999999,10.375,10.0,0.21190476,0.049565833,0.76428568,7.7113247000000005,10.145833,0.37708333,3,0.76428568,31.75,4.75,1.0,0.029411765,1,1,-0.027316445,13DPB0311C
1302,1.0,0.66666669,0.375,10.875,1.0,0.97916669,0.37202382,6.756750099999999,11.75,10.875,1.5059524,0.040668916,0.83035713,7.7980003,11.229166000000001,0.66666669,3,0.83035713,36.625,5.625,0.9861110999999999,0.022589337,1,1,0.32472131,13DPB0312B
1303,1.0,0.60869563,0.0,18.625,1.2,0.90773809,0.33506945,6.8919973,19.375,19.25,0.6076389,0.051610827000000005,0.6892361,7.8959875,19.59375,0.1875,3,0.6892361,59.5,6.375,0.96846229,0.006944445,4,6,-0.73629713,13DPB0314Z
1304,1.0,1.0,0.0,18.25,1.0,1.0,0.15079366,6.8551164,17.875,14.125,0.69221228,0.041592437999999995,0.5682043999999999,8.0141764,15.78125,0.25833333,2,0.5682043999999999,50.625,4.375,0.99038464,0.0056515038,2,0,-0.70250958,13DPB0315Z
1305,1.0,0.5589743580000001,1.0,4.375,1.6,0.0,0.0,6.9375,4.25,4.125,0.0,0.11655498,0.0,7.90625,4.0416665,0.18392857199999998,2,0.0,12.125,0.0,1.0,0.0049999999,2,0,-1.5115143999999998,13DPB0316Y
1306,0.0,1.0,1.0,6.875,1.4,1.0,0.0,6.808035899999999,7.25,4.75,0.0,0.077708796,0.25,7.8318452999999995,5.8958335,0.0,2,0.25,17.375,0.5,1.0,0.0032894737,1,1,0.27132833,13DPB0318W
1307,1.0,0.40000001,0.0,15.5,1.2,0.97916669,0.23660715,7.322016199999999,15.125,18.25,0.23660715,0.10715212,0.75818455,8.256024400000001,15.9375,0.34166667,2,0.75818455,47.375,5.5,1.0,0.0067496495,3,1,-0.08909036199999999,13DPB0322I
1308,1.0,0.0,0.0,19.0,1.6,1.0,0.40178573,7.301658199999999,19.25,20.25,0.484375,0.077731028,0.76785713,8.3520632,18.854166,0.49166667,2,0.76785713,48.125,5.75,0.97023809,0.0023148148,6,2,-0.51294065,13DPB0323H
1309,1.0,0.0,0.0,19.791666,1.2,1.0,0.42051283,7.297034700000001,19.041666,41.375,0.91730773,0.14969148,0.78782052,8.2349949,19.541666,0.49743590000000004,2,0.78782052,122.375,11.625,0.97222221,0.011700618000000001,1,2,-0.75885415,13DPB0324G
1310,1.0,0.0,0.0,17.75,1.4,1.0525885,0.23866758,7.190529799999999,18.1875,31.5,0.34718406,0.097331189,0.82978481,8.3062305,18.041667999999998,0.40580809,2,0.82978481,95.375,10.375,1.0,0.0028409092,8,3,0.18971056,13DPB0325F
1311,0.0,1.0,1.0,5.875,1.6,1.0,0.1875,7.101799499999999,5.125,6.125,0.3125,0.29745879999999997,0.4375,8.4601192,6.1458335,0.2857143,2,0.4375,14.75,0.875,0.875,0.0069444445,1,1,-1.2299961000000001,13DPB0326E
1312,0.0,1.0,1.0,13.375,1.2,0.95833331,0.22708334,6.9241924,13.75,11.625,0.22708334,0.11155332,0.64791667,8.1871786,12.895833,0.03125,2,0.64791667,40.125,2.75,1.0,0.0041347733,0,4,-0.25003824,13DPB0327D
1313,1.0,0.39166666799999994,0.5,16.25,1.4,1.0,0.27172619,6.832395599999999,14.25,14.875,0.36964285,0.064475857,0.66815478,7.8734817999999995,15.708332999999998,0.46458334,1,0.66815478,44.5,3.75,1.0,0.0052923579,1,0,-1.0727271999999999,13DPB0328C
1314,1.0,0.66666669,1.0,4.5,1.2,0.0,0.0,7.0,5.125,3.0,0.0,0.11791031,0.0625,7.9666667,3.9583333,0.0,1,0.0625,12.25,0.125,1.0,0.0,2,0,-1.3655827,13DPB0330R
1315,1.0,0.0,1.0,3.25,1.6,0.5,0.0,6.854166499999999,3.125,3.25,0.0,0.18938492,0.25,7.9851189,3.4583333,0.25,1,0.125,8.625,0.5,0.84375,0.041503269,1,0,-1.292841,13DPB0332P
1316,0.0,0.5,1.0,5.25,1.0,1.0,0.1875,7.0744948,5.0,5.5,0.375,0.14449544,0.5,8.098958,5.3958335,0.0,2,0.5,13.625,1.0,0.9861110999999999,0.0,2,4,-1.3288058,13DPB0333O
1317,0.0,0.45,1.0,3.5,1.4,0.0,0.25,7.538435499999999,3.5,3.25,1.0,0.12475026,0.0,8.5666666,3.5555553,0.6041666689999999,1,0.0,12.0,0.0,0.97142857,0.0,1,0,-1.0958636999999998,13DPB0334N
1318,0.0,0.9,1.0,3.0,1.2,1.0,0.0625,6.8166666,3.125,3.375,0.0625,0.14529672,0.25,7.791666499999999,3.4166667,0.0,2,0.25,9.625,0.5,1.0,0.0,2,1,-1.3650365,13DPB0335M
1319,0.0,0.725714288,1.0,2.25,1.8,0.0,0.125,6.5416665,2.25,2.375,0.125,0.1512942,0.0,7.541666499999999,2.4583333,0.08333333400000001,2,0.0,9.125,0.0,1.0,0.0083333338,1,0,-0.69805545,13DPB0336L
1320,0.0,0.0,1.0,9.75,1.4,1.0,0.23125,6.7553039,9.625,10.375,0.5625,0.071262643,0.69166666,7.734661099999999,10.3125,0.3125,2,0.69166666,30.625,2.75,0.984375,0.0,3,4,0.22441104,13DPB0338J
1321,0.0,0.48666666900000005,1.0,3.625,1.4,1.0,0.0,6.5821428,3.625,3.875,0.0,0.11223672,0.5,7.7613378,3.6190476,1.0,2,0.5,10.625,1.0,1.0,0.0098076928,2,0,0.554245,13DPB0339I
1322,1.0,0.8888889000000001,0.0,15.5,1.2,0.95454544,0.041666668,6.841703900000001,15.0625,28.375,0.16666667,0.11361855,0.84375,7.981983199999999,16.395834,0.47159091,2,0.84375,85.0,10.625,0.9768488999999999,0.031830505,9,2,-0.40669438,13DPB0340Y
1323,0.0,0.398809529,1.0,7.875,1.6,1.0,0.625,6.7112012000000005,7.875,5.75,1.0,0.11343497,0.66666669,7.785466199999999,7.208333500000001,0.5625,2,0.66666669,22.5,2.0,1.0,0.0,6,0,-0.41230762,13DPB0341X
1324,0.0,0.303333337,1.0,4.8571429,1.4,0.5,0.0,7.162499900000001,4.1428571000000005,3.125,0.0,0.092651099,0.0625,8.427083,3.9333334000000004,1.0,1,0.0625,13.375,0.25,0.58333331,0.0,3,1,-1.5842266999999999,13DPB0342W
1325,0.0,0.781666672,1.0,2.0,1.2,0.0,0.0,6.785714100000001,2.1428571,1.125,0.0,0.17916667,0.0,7.666666499999999,1.8888888,0.40000000700000005,1,0.0,4.125,0.0,0.0,0.0,2,1,-1.1687275,13DPB0343V
1326,0.0,0.6433333359999999,1.0,2.625,1.4,0.0,0.0,6.9499998,2.375,2.75,0.0,0.13313492,0.0,7.900000099999999,2.6666665000000003,0.3,1,0.0,8.625,0.0,0.85000002,0.0089285718,3,3,-0.84379566,13DPB0346S
1327,1.0,0.0,0.0,16.875,1.2,0.95454544,0.35576925,6.8635478,16.1875,27.875,0.65384614,0.07286670099999999,0.79807693,7.917687400000001,15.697917000000002,0.29886365,2,0.79807693,84.25,10.875,0.99568963,0.0,2,2,-0.073116638,13DPB0348Q
1328,1.0,1.0,1.0,5.0,1.4,0.875,0.083333336,6.5104165,5.5,4.375,0.16666667,0.14596689,0.5625,7.827629099999999,5.0208335,0.0625,2,0.5,11.625,1.375,0.96875,0.010416667,2,0,-0.87010562,13DPB0349P
1329,0.0,0.6309523859999999,1.0,1.625,1.8,1.0,0.0625,6.9285712,1.7142857,1.625,0.125,0.22931547,0.1875,8.1428576,1.9333334,0.33333334,3,0.1875,4.875,0.375,0.83333331,0.0125,2,0,-0.53859925,13DPB0351D
1330,1.0,0.45,1.0,3.0,1.8,1.0,0.0,6.625,3.0,2.5,0.0,0.1628892,0.5,7.916666499999999,2.8333333,0.125,3,0.5,7.75,1.0,1.0,0.12232628,2,2,-0.0008757199400000001,13DPB0352C
1331,1.0,0.75,1.0,2.4285715,1.6,0.0,0.0,6.690476400000001,2.2857144,1.25,0.0,0.18660715,0.0,7.690476400000001,2.2916665000000003,0.600000007,2,0.0,4.75,0.0,0.40000001,0.025,2,1,-1.4878672,13DPB0353B
1332,0.0,1.0,1.0,2.375,1.4,0.0,0.0,6.8642859,2.625,1.5,0.0,0.11170774,0.0,8.0062504,2.2,0.0445833344,2,0.0,9.75,0.0,1.0,0.032563027,2,4,-0.53992748,13DPB0354A
1333,1.0,1.0,1.0,4.625,1.4,1.0,0.25,6.6270833,4.125,4.875,0.83333337,0.08635912800000001,0.58333337,7.626389,4.3541665,0.375,3,0.58333337,13.875,1.5,0.85416669,0.027756212000000002,2,4,-0.16173606,13DPB0355Z
1334,1.0,0.0,0.875,7.125,1.8,1.0,0.11458334,6.7436867,6.25,10.375,0.11458334,0.10293937,0.67708337,7.7312498,8.208333,0.10416667,4,0.67708337,20.875,2.125,0.95340908,0.0026041667,1,2,0.18122916,13DPB0356Z
1335,1.0,1.0,1.0,3.25,1.4,0.0,0.25,6.90625,2.8571429,2.25,0.25,0.20267858,0.0,7.864583500000001,2.8611112000000003,1.0,2,0.0,7.0,0.125,1.0,0.0,2,1,-0.89224744,13DPB0357Y
1336,0.0,0.0,1.0,3.375,1.5600000000000003,1.0,0.0,6.7208333,3.625,3.0,0.0,0.2777327,0.5,7.7375002,3.1041667,0.5,1,0.5,8.75,1.0,0.875,0.0073529412,2,2,-0.14118421,13DPB0358X
1337,1.0,0.5,1.0,6.0,1.4,1.0,0.4375,6.734722099999999,6.875,6.5,0.75,0.08025489,0.5625,7.8083334,6.729166499999999,0.5,2,0.5625,18.75,1.375,1.0,0.01525507,2,1,0.30853382,13DPB0359W
1338,1.0,0.5,1.0,7.875,1.8,1.0,0.0,6.6910987,7.75,8.875,0.0,0.057223734000000005,0.67708337,7.6942458,8.309523599999999,0.33333334,2,0.67708337,24.5,2.125,0.97474748,0.03599840000000001,4,1,0.4551644,13DPB0360L
1339,0.0,1.0,1.0,4.75,1.46,1.0,0.0,7.065476400000001,5.0,4.375,0.0,0.11003152,0.5,8.385417,4.3666668,0.375,1,0.5,13.5,1.0,0.71428573,0.0,2,3,-0.51608974,13DPB0361K
1340,1.0,0.0,1.0,5.125,1.4,1.0,0.0,6.994791499999999,5.75,2.0,0.0,0.14318182,0.5,8.3916664,4.2619047,0.625,2,0.5,9.75,1.0,0.23809524,0.0,5,2,-1.1017395,13DPB0362J
1341,0.0,0.46153846,0.375,11.0,1.4,0.96875,0.092857145,6.898863799999999,11.25,10.625,0.092857145,0.12201624,0.75267857,8.0430737,11.0,0.375,2,0.75267857,28.875,5.0,1.0,0.032050498,3,3,0.28289306,13DPB0363I
1342,1.0,0.3,1.0,2.4285715,2.0,0.0,0.0,6.547618900000001,2.5,2.875,0.0,0.18050596,0.0,7.6857142000000005,2.6666665000000003,0.76666667,2,0.0,7.0,0.0,1.0,0.0,2,1,-0.2854217,13DPB0364H
1343,0.0,0.0,1.0,8.875,1.4,0.83333331,0.0,6.9009461,9.125,8.125,0.0,0.12749426,0.69791669,8.1589823,9.020833,0.1875,2,0.57291669,23.625,2.625,0.96249998,0.017677118999999998,4,3,-0.35026035,13DPB0365G
1344,0.0,0.0,1.0,6.5,1.6,0.875,0.16666667,6.6386905,7.5,4.625,0.25,0.11604531,0.70833337,7.766517599999999,6.1666665,0.25,2,0.58333337,18.5,2.0,0.875,0.012044818,2,2,-0.20062104,13DPB0367E
1345,1.0,1.0,1.0,3.7142856,1.8,0.0,0.0,6.785714100000001,4.0,2.25,0.0,0.13601191,0.0,7.7633929,3.1666665000000003,0.371428579,2,0.0,7.625,0.0,1.0,0.032853484,2,0,-0.47594491,13DPB0368D
1346,0.0,1.0,1.0,1.8,1.6,0.0,0.0,7.1428571,2.25,1.375,0.0,0.13660714,0.0,8.0952377,1.69000004,0.2,3,0.0,4.5,0.0,0.80000001,0.025,1,4,0.42017028,13DPB0369C
1347,0.0,1.0,1.0,2.125,1.8,0.0,0.75,6.8214288,1.875,2.125,1.125,0.15213744,0.0,7.8125,2.1666667,0.825,3,0.0,7.0,0.0,0.85714287,0.0,2,2,-0.46354905,13DPB0370S
1348,0.0,1.0,1.0,7.375,1.6,1.0,0.0,6.895833500000001,7.25,6.0,0.0,0.1343201,0.60416669,7.9462299,6.833333500000001,0.5625,1,0.60416669,16.5,1.875,0.94999999,0.069951206,2,1,-0.36387062,13DPB0373P
1349,0.0,0.0,1.0,6.5,1.4,1.0,0.15625,6.8198414000000005,7.125,5.0,0.15625,0.10444942,0.6875,7.8583336,6.0833335,0.83333331,2,0.6875,16.375,2.25,0.96875,0.005291889399999999,2,0,-0.54734439,13DPB0374O
1350,0.0,1.0,1.0,6.0,1.4,1.0,0.16666667,6.680952499999999,6.375,3.875,0.29166669,0.12027556,0.5625,8.1631947,5.2083335,0.5,2,0.5625,16.125,1.375,0.93333334,0.11726223,1,2,-0.94602394,13DPB0375N
1351,0.0,0.0,1.0,2.75,2.0,0.83333331,0.375,7.145833500000001,3.0,2.625,0.6875,0.24072421,0.375,8.1875,2.6666667,0.5,2,0.3125,6.125,0.75,1.0,0.05882353,2,1,-0.79865557,13DPB0376M
1352,1.0,0.33333334,1.0,5.875,1.4,1.0,0.5625,6.941964100000001,6.0,6.5,0.83333331,0.083493814,0.5625,7.931547599999999,6.1875,0.1875,2,0.5625,17.25,1.5,1.0,0.010046231,0,1,-0.16480754,13DPB0377L
1353,0.0,1.0,0.875,10.75,1.4,1.0416665999999999,0.083333336,6.9747863,11.375,10.75,0.083333336,0.074900627,0.70000005,8.0416832,10.9375,0.29166666,2,0.70000005,32.375,2.625,1.0,0.0,2,1,-1.0733743999999998,13DPB0378K
1354,0.0,0.504761907,1.0,10.5,1.4,1.0,0.0,7.059659,9.5,10.625,0.0,0.10881054,0.52083337,8.1944075,10.166667,0.71428573,1,0.52083337,32.375,1.25,1.0,0.0,2,2,-0.12500356,13DPB0379J
1355,0.0,0.5,1.0,10.875,1.8,1.0,0.31874999,7.0737181,10.5,11.375,0.80208337,0.10587879,0.68958336,8.140399,11.354167,0.78125,2,0.68958336,31.125,2.625,0.98145604,0.0,1,2,-0.0034092328999999998,13DPB0380Z
1356,0.0,0.0,1.0,7.625,1.8,1.0,0.125,7.0047622,7.25,5.75,0.125,0.16239944,0.33333334,8.2627974,6.791666499999999,0.125,2,0.33333334,20.75,1.0,0.97500002,0.0,1,0,-1.4786073999999998,13DPB0382X
1357,1.0,0.0,1.0,7.625,1.4,1.0,0.25,7.116369199999999,6.375,7.125,0.41666669,0.17453803,0.60416669,8.1977682,6.729166499999999,0.0625,3,0.60416669,19.0,1.75,1.0,0.052248958,3,3,0.050051995,13DPB0383W
1358,0.0,0.83333331,0.625,10.5,1.2,0.875,0.42559525,6.676175099999999,11.125,9.625,1.1309524,0.09975834199999999,0.65476191,7.6432405,10.604167,0.26666668,2,0.73809522,26.625,5.375,0.96720779,0.028871487999999997,1,0,0.30919236,13DPB0384V
1359,0.0,0.0,1.0,13.375,1.0,1.0,0.020833334,7.1154017000000005,13.0,12.125,0.041666668,0.097801425,0.76041669,8.0774221,12.6875,0.34166667,2,0.76041669,40.5,3.625,0.9910714,0.0,1,2,-0.56797844,13DPB0385U
1360,0.0,0.83333331,1.0,8.0,1.6,1.0,0.39583334,6.9285717,8.0,6.25,0.39583334,0.079422519,0.70833331,7.9464288,7.3125,0.35416666,2,0.70833331,18.875,2.625,1.0,0.0,3,1,0.31344911,13DPB0386T
1361,0.0,0.5,1.0,10.125,1.4,1.0,0.0,7.2189798,9.875,9.25,0.0,0.078479201,0.54166669,8.2844248,9.833333,0.25,2,0.54166669,30.125,1.625,1.0,0.0039431197,2,4,-0.71664619,13DPB0387S
1362,0.0,0.630000001,1.0,1.625,1.3599999999999999,0.05,0.0,6.947916499999999,1.5,2.5,0.0,0.29494047,0.125,7.875,1.9791667000000002,0.5833333379999999,1,0.0,5.625,0.0,0.71875,0.044337608,1,0,-0.62687808,13DPB0389Q
1363,0.0,0.66666669,1.0,4.625,1.6,0.625,1.0,6.666666499999999,4.5,3.625,2.75,0.17591089,0.3125,7.8326387,4.1875,0.5,1,0.3125,11.0,1.0,0.88541669,0.0,1,0,0.12672149,13DPB0390F
1364,0.0,0.0,1.0,6.125,1.6,0.875,0.1875,6.590773599999999,6.0,5.875,0.375,0.09929235300000001,0.54166669,7.849603200000001,6.0208335,0.0625,2,0.54166669,18.5,1.75,1.0,0.039669812,4,2,-0.13655479,13DPB0402U
1365,1.0,0.625,0.0,19.625,1.4,1.0,0.61488098,7.1070461,19.625,47.5,1.1351191,0.13359068,0.87857139,8.1853018,19.614584,0.40909091,2,0.87857139,121.0,12.5,0.97836536,0.032820098,2,2,-0.62551701,13DPB0403T
1366,0.0,0.490842491,1.0,8.25,1.2,1.0,0.5,7.1037698,7.375,8.5,0.66666669,0.088284634,0.66666669,8.0695438,8.1875,0.3125,2,0.66666669,25.125,2.0,1.0,0.0,5,2,-0.1884819,13DPB0404S
1367,1.0,0.625,0.125,16.5,1.4,1.0,0.72098213,7.006059599999999,16.25,15.375,1.4196429,0.083551794,0.73660713,8.0298262,15.5625,0.55000001,2,0.73660713,49.375,5.625,1.0,0.0011574074,2,3,-0.20189433,13DPB0405R
1368,0.0,1.0,1.0,4.875,1.4,1.0,0.1875,6.7821994000000005,4.7142859,5.25,0.27083334,0.098897979,0.54166669,7.9221091,4.9583335,0.3125,2,0.54166669,12.625,1.25,1.0,0.0,3,2,-0.73001903,13DPB0406Q
1369,0.0,0.66666669,0.0,23.75,1.8,1.0,0.35714287,7.076836099999999,22.5,21.875,1.0803571,0.13421458,0.72991073,8.1132221,22.770834,0.51666665,2,0.72991073,64.125,5.625,0.98214287,0.016535463,1,2,-0.64860076,13DPB0407P
1370,0.0,1.0,1.0,3.7142856,1.0,1.0,0.0,7.1503401,3.7142856,3.75,0.0,0.12131738,0.35714287,8.278911599999999,4.0714288,0.0,2,0.35714287,12.5,0.625,1.0,0.0052910051,2,1,-0.22673622,13DPB0408O
1371,1.0,0.5,1.0,7.125,1.8,1.0,0.14583334,7.0832253,6.375,6.5,0.14583334,0.15602948,0.35416666,8.184981299999999,6.6875,0.0,2,0.35416666,16.875,0.75,0.90381491,0.0064102565,2,5,-0.80842853,13DPB0409N
1372,1.0,0.0,1.0,5.25,1.2,1.0,0.125,6.853422599999999,5.375,6.75,0.125,0.12383587,0.4375,8.1807537,5.9791665,0.5714286,2,0.4375,16.625,0.875,0.859375,0.0,0,3,-0.35020536,13DPB0412A
1373,0.0,0.322727275,1.0,6.0,1.2,1.0,0.0,7.0955357999999995,6.25,5.5,0.0,0.15491252,0.375,8.0114584,6.2291665,0.0,2,0.375,16.625,0.75,0.95833331,0.0,1,0,-1.0920391,13DPB0413Z
1374,1.0,0.0,1.0,2.8571429,1.2,1.0,0.0,7.179166800000001,3.5714285000000006,3.125,0.0,0.082937896,0.0625,8.1166668,2.8611112000000003,0.0,1,0.0625,12.125,0.125,0.66666669,0.057427347000000004,2,0,-1.1994688999999998,13DPB0414Z
1375,0.0,0.0,1.0,8.625,1.6,0.9375,0.375,6.845592999999999,9.0,9.625,0.41666669,0.067259282,0.66666669,7.9542465,9.458333999999999,0.625,2,0.625,32.5,2.0,0.75426137,0.018794222,3,2,-0.1559286,13DPB0415Y
1376,1.0,1.0,1.0,9.375,1.4,0.96875,0.38749999,6.873990099999999,9.875,8.375,0.55416667,0.10334382,0.70000005,7.916315099999999,9.333333999999999,0.40625,3,0.67500001,26.125,3.25,0.99166667,0.031765111,3,2,-0.069771275,13DPB0416X
1377,0.0,0.8888889000000001,1.0,8.25,2.0,1.0,0.28125,6.849242200000001,9.0,8.75,0.44791669,0.046105586,0.6875,7.9040675,8.979167,0.29166666,2,0.6875,30.0,2.25,1.0,0.011846405,4,2,-0.45322299,13DPB0418V
1378,0.0,1.0,1.0,6.625,1.8,1.125,0.0,6.9376488,6.125,4.75,0.0,0.11500841,0.625,8.2701387,6.1666665,0.1875,2,0.625,18.625,1.625,0.91666669,0.017346106,5,3,-0.075794496,13DPB0419U
1379,0.0,0.0,1.0,7.25,1.2,1.0,0.33333334,7.180780900000001,8.0,7.75,0.33333334,0.13379146,0.54166669,8.2269573,7.604166499999999,0.6875,2,0.54166669,21.75,1.25,0.97794116,0.010851998,2,0,-0.52150267,13DPB0421I
1380,0.0,0.66666669,1.0,4.125,1.4,1.0,0.0,6.816964100000001,4.5,3.75,0.0,0.15944056,0.3125,7.6732144,3.875,0.2,2,0.3125,12.5,0.625,1.0,0.017316017,1,2,-0.14775139,13DPB0423G
1381,1.0,1.0,1.0,7.125,1.4,1.0,0.30208334,6.8223785999999995,6.625,7.125,0.45833331,0.10234161,0.73958331,7.881187,7.395833500000001,0.60416669,3,0.73958331,19.5,2.875,0.87272727,0.0,2,2,-0.17304224,13DPB0424F
1382,1.0,0.33333334,0.0,19.875,1.0,1.0,0.125,7.1073842,19.25,22.25,0.16071429999999998,0.10643186,0.8214286,8.1845436,21.6875,0.50833333,2,0.8214286,60.5,5.75,0.96411484,0.0,2,1,-0.40666011,13DPB0426D
1383,0.0,0.395000004,1.0,3.25,2.0,1.0,0.0,6.90625,4.4285712,2.625,0.0,0.20555556,0.3125,7.854166499999999,3.2857144,0.25,3,0.3125,8.25,0.875,1.0,0.039215695,2,0,0.0048682559,13DPB0427C
1384,1.0,0.570000004,1.0,2.875,1.4,0.0,0.0,7.166666499999999,2.875,2.125,0.0,0.21875,0.0,8.1190472,3.0,0.2,1,0.0,6.0,0.0,0.0,0.0,1,0,-1.1393374,13DPB0429A
1385,0.0,0.7833333339999999,1.0,1.8571428,1.4,0.0,0.0,7.375,2.25,1.375,0.0,0.41666669,0.0,8.166667,2.6666667,0.9,1,0.0,3.5,0.0,0.0,0.0,2,3,-1.3270562,13DPB0430Q
1386,0.0,0.77777779,1.0,6.5,1.8,0.95833331,0.30208334,6.792758,6.375,5.5,0.61458331,0.072711892,0.61458337,7.7576884999999995,6.1458330000000005,0.33333334,4,0.58333337,18.5,1.75,0.82291669,0.0054951692,2,1,-0.53758264,13DPB0431P
1387,0.0,0.0,1.0,2.8571429,2.0,1.0,0.0625,6.833333500000001,3.0,2.5,0.125,0.14895834,0.3125,7.976190600000001,3.0416667,0.0,4,0.3125,8.0,0.625,1.0,0.0,1,4,-0.265311,13DPB0432O
1388,0.0,0.69999999,0.875,10.375,1.2,1.0,0.48958334,6.9582262,9.75,11.25,1.1666667,0.12336167,0.78125,8.0176716,10.791667,0.71875,2,0.78125,27.875,4.0,0.85416669,0.0,2,1,-0.45568144,13DPB0433N
1389,0.0,0.8,1.0,3.125,1.6,0.0,0.375,7.2666664,3.2041666399999995,3.625,0.375,0.22068453,0.0,8.3592262,3.3168452200000003,0.371875,2,0.0,8.375,0.0,1.0,0.0,1,0,-0.94923645,13DPB0435L
1390,1.0,0.66666669,1.0,14.625,1.2,0.91666669,0.072916672,6.9927273,14.625,15.625,0.072916672,0.082780086,0.67083335,8.1486607,15.854167000000002,0.29166669,1,0.67083335,51.75,3.125,1.0,0.0041733701000000005,2,4,-1.2043331,13DPB0438I
1391,0.0,0.0,1.0,3.5,1.8,0.0,0.0,6.8571429,3.625,2.5,0.0,0.10921544,0.0,7.976190600000001,3.6666667,0.05,2,0.0,11.5,0.0,1.0,0.0052083335,0,3,-1.4673459999999998,13DPB0439H
1392,0.0,1.0,1.0,5.75,1.6,1.0,0.041666668,6.7976189,5.875,4.75,0.041666668,0.0680971,0.52083331,7.837500099999999,5.4791665,0.6875,2,0.52083331,18.5,1.125,1.0,0.0036764706,2,3,-0.74912769,13DPB0440X
1393,0.0,0.0,1.0,14.5,1.2,1.0,0.16666667,6.8634558000000006,14.5,10.875,0.16666667,0.09017764,0.70625001,7.944303999999999,13.166667000000002,0.13541667,2,0.70625001,39.25,3.0,1.0,0.0011061947,1,1,-0.46261033,13DPB0441W
1394,0.0,1.0,1.0,6.875,1.0,1.0,0.0,7.0758929,7.0,6.875,0.0,0.064890556,0.5,8.0059528,6.979166499999999,0.75,2,0.5,21.125,1.0,0.875,0.0,0,1,-1.5499771,13DPB0442V
1395,0.0,1.0,1.0,6.5,1.8,1.0,0.1875,6.8409724,7.375,6.75,0.5625,0.087168485,0.58333337,7.9252977,6.625,0.375,2,0.58333337,23.875,1.5,0.97916669,0.0,1,2,-0.77354115,13DPB0443U
1396,1.0,0.5,0.0,17.875,1.4,0.95833331,0.32217261,7.062978299999999,17.875,14.375,0.49107143,0.14223009,0.67485118,8.137669599999999,16.8125,0.22291668,2,0.67485118,43.0,5.125,0.96527779,0.008733530500000001,1,1,-0.38865596,13DPB0445S
1397,0.0,0.5,1.0,5.875,1.2,0.5,0.375,7.1428571,5.0,2.625,0.375,0.14684296,0.25,8.255208,4.6041665,0.25,1,0.25,14.375,1.0,0.74583334,0.018750001000000002,1,3,0.25871462,13DPB0446R
