Total,cct
-39.0,11PPR0105B
-39.0,09PPR1160N
-39.0,09PPR1661H
-39.0,11PPR0055K
-39.0,22PPR0155P
-39.0,15PPR3477I
-39.0,09PPR1482W
-39.0,09PPR1530P
-39.0,11PPR0017H
-39.0,09PPR1097B
-39.0,15PPR3693Y
-39.0,09PPR1732L
-39.0,09PPR1737G
-39.0,09PPR1484U
-39.0,15PPR3510Z
-39.0,10PPR0343D
-39.0,10PPR0341F
-39.0,31PPR0015X
-39.0,09PPR1647O
-39.0,25PPR0068R
-39.0,15PPR3541T
-39.0,09PPR1643S
-39.0,31PPR0333J
-39.0,14PPR1157L
-39.0,30PPR6386D
-39.0,19PPR0904N
-39.0,15PPR2884H
-39.0,26PPR0259G
-39.0,17PPR0221M
-39.0,12PPR0038T
-39.0,17PPR0200Z
-39.0,19PPR0882S
-39.0,30PPR0641Q
-39.0,28PPR0308X
-39.0,05PPR0021J
-39.0,11PPR1045K
-39.0,30PPR3669Q
-39.0,15PPR0054H
-39.0,15PPR2870E
-39.0,17PPR0099B
-39.0,28PPR0323P
-39.0,15PPR3057Z
-39.0,15PPR0006Y
-39.0,09PPR0063E
-39.0,09PPR0912P
-39.0,29PPR0186B
-39.0,15PPR3092E
-39.0,11PPR0986V
-39.0,21PPR0545F
-39.0,15PPR3145T
-39.0,05PPR0065G
-39.0,12PPR0355G
-39.0,11PPR0956A
-39.0,21PPR0858G
-39.0,28PPR0160V
-39.0,13PPR0307W
-39.0,09PPR0274I
-39.0,18PPR0003Y
-39.0,30PPR3533C
-39.0,15PPR2225Y
-39.0,17PPR0358Z
-39.0,18PPR0017A
-39.0,30PPR3573D
-39.0,13PPR0334T
-39.0,15PPR2208H
-39.0,15PPR1917B
-39.0,05PPR0082X
-39.0,15PPR1713H
-39.0,17PPR0325H
-39.0,19PPR0120M
-39.0,17PPR0312D
-39.0,30PPR2763O
-39.0,17PPR0309Q
-39.0,27PPR0012N
-39.0,28PPR0280H
-39.0,12PPR0390M
-39.0,17PPR0271U
-39.0,28PPR0286B
-39.0,21PPR0312Q
-39.0,28PPR0305Z
-39.0,05PPR0294Z
-39.0,30PPR6357I
-39.0,03PPR0071T
-39.0,21PPR1114X
-39.0,21PPR1115W
-39.0,11PPR0881A
-39.0,21PPR0007H
-39.0,09PPR0981L
-39.0,11PPR0926G
-39.0,21PPR1110A
-39.0,16PPR0440Z
-39.0,14PPR1401G
-39.0,15PPR3183W
-39.0,20PPR0090Y
-39.0,14PPR1282J
-39.0,14PPR0482A
-39.0,14PPR0508S
-39.0,09PPR0958K
-39.0,11PPR0701Z
-39.0,30PPR6377W
-39.0,30PPR3708B
-40.0,09PPR0403M
-40.0,14PPR0165N
-40.0,05PPR0084V
-40.0,29PPR0051N
-40.0,03PPR0007S
-40.0,09PPR0289K
-40.0,17PPR0283Z
-40.0,13PPR0322O
-40.0,10PPR0340G
-40.0,15PPR3518S
-40.0,02PPR0210E
-40.0,31PPR0279F
-40.0,22PPR0030H
-40.0,02PPR0060O
-40.0,15PPR3652Y
-40.0,17PPR0239L
-40.0,19PPR0842R
-40.0,14PPR0213G
-40.0,04PPR0036M
-40.0,25PPR0103G
-40.0,26PPR0261V
-40.0,30PPR1391H
-40.0,09PPR1681V
-40.0,14PPR1446C
-40.0,12PPR0061U
-40.0,17PPR0222L
-40.0,14PPR0214F
-40.0,20PPR0138A
-40.0,14PPR0147Y
-40.0,09PPR1709K
-40.0,09PPR1743R
-40.0,13PPR0112J
-40.0,11PPR0843Y
-40.0,30PPR3547F
-40.0,28PPR0179T
-40.0,17PPR0341Z
-40.0,15PPR3658S
-40.0,22PPR0221Y
-40.0,13PPR0209V
-40.0,15PPR3565C
-40.0,21PPR0985C
-40.0,02PPR0103W
-40.0,32PPR0192Z
-40.0,30PPR3165Z
-40.0,21PPR0996I
-40.0,09PPR0189L
-40.0,27PPR0084G
-40.0,19PPR0103W
-40.0,05PPR0119U
-40.0,08PPR1835I
-40.0,21PPR0937T
-40.0,18PPR0014D
-40.0,17PPR0373R
-40.0,09PPR0519M
-40.0,15PPR3331O
-40.0,25PPR0132B
-40.0,14PPR0108W
-40.0,19PPR0150G
-40.0,15PPR2737Y
-40.0,09PPR0756O
-40.0,26PPR0016K
-40.0,19PPR0867Z
-40.0,14PPR0278Q
-40.0,17PPR0133S
-40.0,19PPR0909I
-40.0,20PPR0124Y
-40.0,29PPR0033Y
-40.0,26PPR0179V
-40.0,15PPR3046T
-40.0,30PPR0473K
-40.0,23PPR0100L
-40.0,21PPR0698J
-40.0,17PPR0104X
-40.0,14PPR0298D
-40.0,09PPR1555Y
-40.0,11PPR0178U
-40.0,11PPR0057I
-40.0,07PPR0462D
-40.0,14PPR1471B
-40.0,09PPR1610A
-40.0,02PPR0340Y
-40.0,11PPR0987U
-40.0,09PPR1560J
-40.0,02PPR0353B
-40.0,14PPR1609X
-40.0,29PPR0018F
-40.0,21PPR0589C
-40.0,01PPR0095E
-40.0,26PPR0138V
-40.0,19PPR0960F
-40.0,26PPR0092Q
-40.0,14PPR1460W
-40.0,15PPR3439F
-40.0,31PPR0203Q
-40.0,11PPR0132Z
-40.0,09PPR1550C
-40.0,15PPR3468A
-40.0,16PPR0365J
-40.0,21PPR0741H
-40.0,12PPR0033Y
-40.0,09PPR1401V
-40.0,16PPR0304W
-40.0,08PPR0094Z
-40.0,14PPR0454E
-40.0,15PPR2958I
-40.0,16PPR0530S
-40.0,05PPR0034N
-40.0,17PPR0007V
-40.0,04PPR0044V
-40.0,09PPR0794R
-40.0,15PPR3209N
-40.0,26PPR0048C
-40.0,22PPR0053S
-40.0,09PPR1563G
-40.0,23PPR0091U
-40.0,30PPR3711P
-41.0,15PPR2232H
-41.0,32PPR0086Q
-41.0,15PPR2223Z
-41.0,09PPR0269X
-41.0,23PPR0019K
-41.0,09PPR1590D
-41.0,20PPR0115Q
-41.0,07PPR0539B
-41.0,24PPR0172D
-41.0,29PPR0027N
-41.0,18PPR0024K
-41.0,01PPR0015C
-41.0,21PPR0350T
-41.0,24PPR0014O
-41.0,09PPR1773L
-41.0,14PPR1500G
-41.0,09PPR1293D
-41.0,09PPR1353B
-41.0,08PPR1795Y
-41.0,18PPR0075R
-41.0,31PPR0353X
-41.0,14PPR0770T
-41.0,19PPR0885P
-41.0,19PPR0855V
-41.0,28PPR0304A
-41.0,09PPR1819Q
-41.0,02PPR0062M
-41.0,14PPR0262P
-41.0,14PPR0196G
-41.0,19PPR0833J
-41.0,21PPR0757I
-41.0,32PPR0179F
-41.0,19PPR0827Z
-41.0,08PPR1881U
-41.0,09PPR1646P
-41.0,09PPR1702R
-41.0,19PPR0177N
-41.0,23PPR0066V
-41.0,31PPR0371M
-41.0,19PPR0133Q
-41.0,30PPR2901Z
-41.0,08PPR1790C
-41.0,29PPR0061U
-41.0,21PPR0270H
-41.0,19PPR0039L
-41.0,28PPR0240G
-41.0,20PPR0105J
-41.0,21PPR0851N
-41.0,14PPR0325K
-41.0,15PPR3742Q
-41.0,13PPR0273W
-41.0,15PPR3123H
-41.0,27PPR0097K
-41.0,10PPR0021V
-41.0,09PPR0420C
-41.0,13PPR0105Z
-41.0,22PPR0225U
-41.0,09PPR0709D
-41.0,11PPR0908R
-41.0,25PPR0164U
-41.0,09PPR0585L
-41.0,10PPR0170C
-41.0,22PPR0214O
-41.0,31PPR0102S
-41.0,05PPR0092D
-41.0,15PPR3495Y
-41.0,22PPR0205G
-41.0,22PPR0163Y
-41.0,02PPR0331Q
-41.0,11PPR0222R
-41.0,16PPR0271V
-41.0,17PPR0196D
-41.0,31PPR0187P
-41.0,02PPR0183Y
-41.0,22PPR0101L
-41.0,15PPR2689E
-41.0,02PPR0318W
-41.0,13PPR0162R
-41.0,26PPR0067R
-41.0,09PPR0798N
-41.0,15PPR3458U
-41.0,12PPR0018F
-41.0,22PPR0151T
-41.0,13PPR0003C
-41.0,02PPR0153D
-41.0,16PPR0280C
-41.0,22PPR0145I
-41.0,15PPR2952O
-41.0,15PPR3324E
-41.0,03PPR0047T
-41.0,09PPR0714P
-41.0,30PPR3688E
-41.0,15PPR2584K
-41.0,11PPR0208Y
-41.0,13PPR0224N
-41.0,22PPR0024X
-41.0,12PPR0108Y
-41.0,17PPR0365I
-41.0,26PPR0260W
-41.0,11PPR0870V
-41.0,02PPR0192F
-41.0,09PPR0889E
-42.0,11PPR0185D
-42.0,09PPR1606O
-42.0,11PPR1004K
-42.0,14PPR1611L
-42.0,16PPR0160Q
-42.0,15PPR3059X
-42.0,31PPR0237G
-42.0,26PPR0244E
-42.0,12PPR0002E
-42.0,26PPR0243F
-42.0,17PPR0167I
-42.0,30PPR0638C
-42.0,14PPR0267K
-42.0,17PPR0140B
-42.0,21PPR0714K
-42.0,09PPR0825U
-42.0,30PPR3679X
-42.0,30PPR0565A
-42.0,15PPR3047S
-42.0,01PPR0125I
-42.0,17PPR0108T
-42.0,09PPR0089M
-42.0,07PPR0440S
-42.0,30PPR0045S
-42.0,16PPR0334Q
-42.0,28PPR0127N
-42.0,09PPR1600U
-42.0,16PPR0108U
-42.0,25PPR0139V
-42.0,09PPR1462I
-42.0,32PPR0180V
-42.0,11PPR0606W
-42.0,09PPR1080B
-42.0,25PPR0137X
-42.0,11PPR0624L
-42.0,14PPR1011R
-42.0,15PPR3323F
-42.0,32PPR0175J
-42.0,09PPR1073S
-42.0,09PPR1035P
-42.0,01PPR0013E
-42.0,16PPR0384Y
-42.0,29PPR0074Y
-42.0,20PPR0125X
-42.0,03PPR0028E
-42.0,11PPR0705W
-42.0,25PPR0153O
-42.0,29PPR0040H
-42.0,17PPR0069H
-42.0,16PPR0525G
-42.0,32PPR0064E
-42.0,21PPR0641I
-42.0,17PPR0037P
-42.0,26PPR0036Y
-42.0,14PPR0422M
-42.0,21PPR0495O
-42.0,11PPR0291N
-42.0,21PPR0427R
-42.0,01PPR0072U
-42.0,09PPR0984I
-42.0,15PPR3167E
-42.0,09PPR0962X
-42.0,08PPR0021G
-42.0,16PPR0357A
-42.0,25PPR0039W
-42.0,32PPR0157U
-42.0,15PPR3182X
-42.0,04PPR0021K
-42.0,02PPR0026H
-42.0,09PPR1163K
-42.0,15PPR0590H
-42.0,13PPR0040G
-42.0,15PPR2151X
-42.0,30PPR3418L
-42.0,09PPR0225Z
-42.0,10PPR0048B
-42.0,24PPR0272C
-42.0,19PPR0052F
-42.0,14PPR0061S
-42.0,19PPR0095D
-42.0,23PPR0089F
-42.0,14PPR0135T
-42.0,15PPR3691Z
-42.0,21PPR1011A
-42.0,14PPR0077T
-42.0,15PPR1574X
-42.0,23PPR0057N
-42.0,31PPR0285Q
-42.0,09PPR0534E
-42.0,09PPR0535D
-42.0,05PPR0358U
-42.0,10PPR0038V
-42.0,13PPR0082F
-42.0,15PPR2677Z
-42.0,28PPR0126O
-42.0,09PPR1818R
-42.0,05PPR0281W
-42.0,31PPR0307L
-42.0,05PPR0303R
-42.0,13PPR0316D
-42.0,28PPR0178U
-42.0,05PPR0317U
-42.0,13PPR0259C
-42.0,13PPR0326K
-42.0,18PPR0006V
-42.0,09PPR1295B
-42.0,09PPR0346L
-42.0,15PPR2226X
-42.0,02PPR0114B
-42.0,15PPR2622X
-42.0,13PPR0119C
-42.0,28PPR0256H
-42.0,19PPR0114B
-42.0,15PPR1374Z
-42.0,15PPR2778Y
-42.0,12PPR0364O
-42.0,02PPR0061N
-42.0,15PPR1373Z
-42.0,26PPR0354K
-42.0,09PPR0141S
-42.0,19PPR0853X
-42.0,12PPR0328J
-42.0,15PPR3740S
-42.0,24PPR0366R
-42.0,09PPR0153X
-42.0,09PPR0753R
-42.0,19PPR0877G
-42.0,14PPR0234T
-42.0,17PPR0202Y
-42.0,15PPR3500T
-42.0,27PPR0024S
-42.0,09PPR0179E
-42.0,15PPR0730R
-42.0,14PPR0155G
-42.0,14PPR0237Q
-42.0,09PPR1703Q
-43.0,24PPR0200J
-43.0,21PPR0089H
-43.0,28PPR0136V
-43.0,28PPR0007A
-43.0,28PPR0036W
-43.0,21PPR1060J
-43.0,30PPR0923Y
-43.0,28PPR0125P
-43.0,25PPR0079X
-43.0,24PPR0218I
-43.0,17PPR0378M
-43.0,17PPR0398Z
-43.0,17PPR0409P
-43.0,26PPR0319E
-43.0,29PPR0075X
-43.0,31PPR0006P
-43.0,20PPR0113S
-43.0,24PPR0388C
-43.0,28PPR0196J
-43.0,24PPR0141K
-43.0,17PPR0058B
-43.0,17PPR0056D
-43.0,22PPR0182M
-43.0,30PPR0006Q
-43.0,32PPR0088O
-43.0,17PPR0096E
-43.0,29PPR0024Q
-43.0,19PPR0313A
-43.0,27PPR0004E
-43.0,31PPR0190C
-43.0,30PPR0061J
-43.0,19PPR0923B
-43.0,20PPR0009G
-43.0,20PPR0051W
-43.0,21PPR0832Z
-43.0,31PPR0327Z
-43.0,22PPR0198N
-43.0,30PPR3597N
-43.0,27PPR0099I
-43.0,19PPR0825A
-43.0,26PPR0155L
-43.0,16PPR0515Z
-43.0,23PPR0101K
-43.0,22PPR0211R
-43.0,21PPR0861U
-43.0,25PPR0592M
-43.0,22PPR0120Z
-43.0,01PPR0001Z
-43.0,13PPR0001E
-43.0,05PPR0058X
-43.0,05PPR0332M
-43.0,09PPR1268E
-43.0,09PPR1766B
-43.0,15PPR0821I
-43.0,15PPR3350C
-43.0,09PPR1804O
-43.0,15PPR2641L
-43.0,14PPR1463T
-43.0,14PPR0337P
-43.0,05PPR0098Y
-43.0,09PPR1148S
-43.0,15PPR0782X
-43.0,15PPR2288J
-43.0,13PPR0279Q
-43.0,05PPR0005S
-43.0,04PPR0069D
-43.0,13PPR0264O
-43.0,15PPR2921V
-43.0,11PPR0199G
-43.0,14PPR0383A
-43.0,15PPR1083J
-43.0,09PPR1019Y
-43.0,05PPR0343S
-43.0,15PPR2155T
-43.0,14PPR0430V
-43.0,09PPR1645Q
-43.0,08PPR1757V
-43.0,09PPR1513Z
-43.0,09PPR1592B
-43.0,15PPR3408M
-43.0,08PPR0118S
-43.0,14PPR0189X
-43.0,15PPR2598N
-43.0,14PPR0194I
-43.0,14PPR0241C
-43.0,14PPR0154H
-43.0,07PPR0549I
-43.0,15PPR0680Z
-43.0,09PPR1442V
-43.0,15PPR3469Z
-43.0,15PPR3009P
-43.0,15PPR0044A
-43.0,15PPR3056Z
-43.0,09PPR1413Z
-43.0,15PPR0526G
-43.0,15PPR2203M
-43.0,09PPR1726A
-43.0,09PPR0152Y
-43.0,15PPR3109O
-43.0,15PPR3297Y
-43.0,09PPR0705H
-43.0,15PPR2775A
-43.0,14PPR0619X
-43.0,15PPR1680G
-43.0,13PPR0086B
-43.0,11PPR0936N
-43.0,15PPR3746M
-43.0,09PPR0923V
-43.0,09PPR0907D
-43.0,02PPR0161M
-43.0,11PPR0971T
-43.0,11PPR0976O
-43.0,13PPR0201C
-43.0,15PPR2766T
-43.0,11PPR0894E
-43.0,15PPR2262B
-43.0,01PPR0077P
-43.0,02PPR0367E
-43.0,11PPR0873S
-43.0,14PPR0497C
-43.0,14PPR0496D
-43.0,12PPR0233W
-43.0,12PPR0346Z
-43.0,01PPR0026I
-43.0,11PPR0426L
-43.0,14PPR0459Z
-43.0,02PPR0044X
-43.0,11PPR0953D
-44.0,09PPR1354A
-44.0,15PPR3062K
-44.0,26PPR0226P
-44.0,09PPR0592V
-44.0,24PPR0182K
-44.0,24PPR0178Y
-44.0,26PPR0221U
-44.0,09PPR1422H
-44.0,14PPR0302Z
-44.0,16PPR0526F
-44.0,14PPR0457B
-44.0,24PPR0076A
-44.0,15PPR3189Q
-44.0,08PPR2013L
-44.0,08PPR2010O
-44.0,21PPR0267U
-44.0,09PPR1525D
-44.0,14PPR0581A
-44.0,09PPR1291F
-44.0,09PPR0183R
-44.0,20PPR0102M
-44.0,17PPR0061P
-44.0,09PPR0974B
-44.0,09PPR0668U
-44.0,15PPR3413Y
-44.0,14PPR1403E
-44.0,25PPR0291Q
-44.0,27PPR0016J
-44.0,26PPR0008B
-44.0,25PPR0075A
-44.0,09PPR1051G
-44.0,14PPR0449T
-44.0,25PPR0114M
-44.0,25PPR0168Q
-44.0,09PPR0527V
-44.0,14PPR1404D
-44.0,21PPR0391T
-44.0,26PPR0100I
-44.0,09PPR0927R
-44.0,09PPR0767U
-44.0,09PPR1299Y
-44.0,14PPR0385Z
-44.0,09PPR0920Y
-44.0,16PPR0367H
-44.0,09PPR0238D
-44.0,24PPR0355L
-44.0,28PPR0118F
-44.0,26PPR0022V
-44.0,15PPR3076N
-44.0,16PPR0438L
-44.0,28PPR0139S
-44.0,20PPR0049H
-44.0,09PPR0309H
-44.0,08PPR1862F
-44.0,16PPR0519W
-44.0,11PPR0688W
-44.0,19PPR0155B
-44.0,02PPR0138L
-44.0,31PPR0008N
-44.0,21PPR0968M
-44.0,10PPR0019G
-44.0,10PPR0027P
-44.0,13PPR0340D
-44.0,13PPR0324M
-44.0,22PPR0210S
-44.0,11PPR0625K
-44.0,13PPR0302A
-44.0,11PPR0617B
-44.0,31PPR0263E
-44.0,19PPR0848L
-44.0,30PPR3659J
-44.0,09PPR1575L
-44.0,13PPR0069L
-44.0,22PPR0140N
-44.0,11PPR0595G
-44.0,17PPR0241Z
-44.0,04PPR0019W
-44.0,31PPR0228Z
-44.0,30PPR3740K
-44.0,11PPR0256H
-44.0,19PPR0015B
-44.0,15PPR2868Q
-44.0,30PPR6381I
-44.0,22PPR0091V
-44.0,22PPR0086J
-44.0,13PPR0234U
-44.0,11PPR0485A
-44.0,14PPR0063Q
-44.0,02PPR0397Z
-44.0,21PPR1005Q
-44.0,17PPR0279M
-44.0,14PPR1553L
-44.0,15PPR3423E
-44.0,08PPR0034K
-44.0,01PPR0049T
-44.0,14PPR1613J
-44.0,32PPR0067B
-44.0,09PPR0847F
-44.0,29PPR0180H
-44.0,15PPR0033V
-44.0,15PPR3013B
-44.0,32PPR0062G
-44.0,21PPR0814J
-44.0,30PPR0020J
-44.0,07PPR0479D
-44.0,21PPR0793N
-44.0,32PPR0007N
-44.0,17PPR0161O
-44.0,02PPR0119X
-44.0,02PPR0090I
-44.0,15PPR2131J
-44.0,23PPR0044J
-44.0,15PPR3002W
-44.0,14PPR0103A
-45.0,21PPR0383K
-45.0,22PPR0033E
-45.0,15PPR2720Y
-45.0,15PPR2803G
-45.0,15PPR3126E
-45.0,09PPR0964V
-45.0,15PPR2761Y
-45.0,09PPR0937Y
-45.0,21PPR1021H
-45.0,26PPR0131B
-45.0,26PPR0111O
-45.0,17PPR0295D
-45.0,23PPR0139X
-45.0,09PPR1119X
-45.0,11PPR0422P
-45.0,21PPR0786D
-45.0,09PPR1269D
-45.0,09PPR1309O
-45.0,09PPR1322I
-45.0,16PPR0131V
-45.0,14PPR0088Z
-45.0,09PPR1410C
-45.0,09PPR1431P
-45.0,14PPR0021R
-45.0,09PPR1497Y
-45.0,15PPR2609C
-45.0,15PPR3044V
-45.0,21PPR0760W
-45.0,15PPR3028D
-45.0,09PPR1585S
-45.0,14PPR0064P
-45.0,09PPR1264I
-45.0,09PPR0995O
-45.0,09PPR1130T
-45.0,09PPR1014C
-45.0,11PPR0223Q
-45.0,11PPR0206Z
-45.0,09PPR1083Z
-45.0,09PPR1107S
-45.0,21PPR0903C
-45.0,22PPR0173E
-45.0,15PPR2635A
-45.0,14PPR0357C
-45.0,09PPR1144W
-45.0,10PPR0119F
-45.0,09PPR1195C
-45.0,22PPR0192T
-45.0,22PPR0194R
-45.0,14PPR0164O
-45.0,09PPR1326E
-45.0,28PPR0142F
-45.0,29PPR0026O
-45.0,09PPR0059S
-45.0,14PPR1488B
-45.0,16PPR0249T
-45.0,28PPR0310L
-45.0,09PPR0119Q
-45.0,09PPR0121E
-45.0,09PPR0135H
-45.0,15PPR3590B
-45.0,09PPR0191Z
-45.0,15PPR3364F
-45.0,09PPR0223B
-45.0,15PPR2205K
-45.0,28PPR0216G
-45.0,28PPR0204B
-45.0,05PPR0013A
-45.0,04PPR0047S
-45.0,15PPR3344S
-45.0,09PPR0313U
-45.0,19PPR0831L
-45.0,15PPR3633J
-45.0,30PPR3705E
-45.0,19PPR0001Z
-45.0,08PPR2018G
-45.0,15PPR3298X
-45.0,29PPR0039S
-45.0,15PPR0527F
-45.0,30PPR1558Y
-45.0,15PPR3503Q
-45.0,30PPR1437M
-45.0,19PPR0898T
-45.0,30PPR0016X
-45.0,07PPR0487M
-45.0,15PPR3543R
-45.0,05PPR0304Q
-45.0,07PPR0550Y
-45.0,29PPR0168M
-45.0,05PPR0299V
-45.0,16PPR0260P
-45.0,08PPR0052Z
-45.0,08PPR0133K
-45.0,08PPR0523Z
-45.0,15PPR3416V
-45.0,14PPR1549Z
-45.0,29PPR0049Z
-45.0,08PPR1870O
-45.0,08PPR2009Z
-45.0,15PPR3299W
-45.0,30PPR2142H
-45.0,31PPR0281U
-45.0,14PPR0687U
-45.0,09PPR0760A
-45.0,15PPR3216X
-45.0,15PPR1575W
-45.0,18PPR0021N
-45.0,16PPR0436N
-45.0,02PPR0243W
-45.0,20PPR0108G
-45.0,26PPR0278V
-45.0,16PPR0119Z
-45.0,20PPR0120B
-45.0,15PPR3230Q
-45.0,20PPR0104K
-45.0,15PPR3196Z
-45.0,26PPR0216I
-45.0,26PPR0206B
-45.0,16PPR0120P
-45.0,19PPR0040A
-46.0,30PPR3538Y
-46.0,30PPR3522X
-46.0,16PPR0051J
-46.0,09PPR1817S
-46.0,16PPR0142A
-46.0,11PPR1001N
-46.0,32PPR0087P
-46.0,15PPR1137X
-46.0,11PPR1008G
-46.0,14PPR0003B
-46.0,15PPR3550A
-46.0,15PPR3553Y
-46.0,30PPR3517L
-46.0,05PPR0283U
-46.0,11PPR1062A
-46.0,32PPR0099U
-46.0,32PPR0166B
-46.0,15PPR1714G
-46.0,13PPR0005A
-46.0,21PPR1055Y
-46.0,17PPR0162N
-46.0,05PPR0319S
-46.0,02PPR0017Z
-46.0,15PPR0824F
-46.0,15PPR2642K
-46.0,11PPR0148Z
-46.0,05PPR0028C
-46.0,10PPR0347Z
-46.0,11PPR0605X
-46.0,09PPR1740U
-46.0,02PPR0300X
-46.0,15PPR2671F
-46.0,02PPR0312B
-46.0,10PPR0029N
-46.0,11PPR0180I
-46.0,15PPR1283H
-46.0,11PPR0201E
-46.0,15PPR0972O
-46.0,02PPR0411B
-46.0,15PPR1264T
-46.0,02PPR0218X
-46.0,15PPR3760F
-46.0,31PPR0298U
-46.0,15PPR2930C
-46.0,15PPR1488A
-46.0,02PPR0121L
-46.0,13PPR0298E
-46.0,05PPR0103T
-46.0,15PPR2789D
-46.0,15PPR7003W
-46.0,19PPR0144W
-46.0,22PPR0196P
-46.0,15PPR7016Z
-46.0,02PPR0019Y
-46.0,10PPR0051P
-46.0,02PPR0443U
-46.0,11PPR0955B
-46.0,14PPR0460P
-46.0,23PPR0110S
-46.0,09PPR1731M
-46.0,28PPR0095L
-46.0,21PPR0016P
-46.0,17PPR0031V
-46.0,09PPR0529T
-46.0,27PPR0067Q
-46.0,25PPR0143H
-46.0,14PPR1189D
-46.0,15PPR3100X
-46.0,09PPR0450X
-46.0,09PPR1063L
-46.0,17PPR0046X
-46.0,09PPR0404L
-46.0,09PPR0397S
-46.0,21PPR0624S
-46.0,25PPR0040L
-46.0,09PPR1132R
-46.0,15PPR3246R
-46.0,15PPR2220C
-46.0,14PPR0455D
-46.0,09PPR0765W
-46.0,09PPR0902I
-46.0,26PPR0121V
-46.0,12PPR0403Z
-46.0,09PPR0801K
-46.0,26PPR0105D
-46.0,26PPR0240I
-46.0,15PPR2247J
-46.0,14PPR0873P
-46.0,09PPR0726U
-46.0,16PPR0442Y
-46.0,26PPR0317G
-46.0,21PPR0422W
-46.0,09PPR0679Z
-46.0,09PPR0968R
-46.0,09PPR0389J
-46.0,26PPR0219F
-46.0,24PPR0180M
-46.0,09PPR1225G
-46.0,19PPR0973J
-46.0,14PPR1508Z
-46.0,08PPR2068O
-46.0,18PPR0043Z
-46.0,09PPR1409N
-46.0,14PPR0256E
-46.0,09PPR0149K
-46.0,15PPR3402S
-46.0,09PPR1523F
-46.0,15PPR3414X
-46.0,09PPR1598W
-46.0,09PPR1226F
-46.0,09PPR0203O
-46.0,15PPR3015Z
-46.0,14PPR1597I
-46.0,18PPR0036P
-46.0,14PPR0339N
-46.0,18PPR0061O
-46.0,21PPR0700H
-46.0,09PPR0880N
-46.0,09PPR1616V
-46.0,21PPR0763T
-47.0,13PPR0028L
-47.0,14PPR1524Q
-47.0,14PPR0004A
-47.0,13PPR0037T
-47.0,19PPR0118Y
-47.0,18PPR0063M
-47.0,21PPR0289F
-47.0,15PPR0822H
-47.0,21PPR0503G
-47.0,14PPR1563S
-47.0,20PPR0052V
-47.0,14PPR0433S
-47.0,13PPR0309U
-47.0,13PPR0245Z
-47.0,19PPR0838E
-47.0,19PPR0830M
-47.0,14PPR0366K
-47.0,19PPR0810Z
-47.0,19PPR0806M
-47.0,19PPR0907K
-47.0,14PPR1470C
-47.0,14PPR1334Z
-47.0,14PPR0333T
-47.0,19PPR0361K
-47.0,19PPR0169E
-47.0,14PPR0317B
-47.0,19PPR0166H
-47.0,13PPR0116F
-47.0,15PPR1959A
-47.0,20PPR0112T
-47.0,13PPR0091N
-47.0,20PPR0086L
-47.0,21PPR0922R
-47.0,16PPR0127I
-47.0,15PPR3043W
-47.0,09PPR1493B
-47.0,09PPR0996N
-47.0,09PPR1137M
-47.0,09PPR1171T
-47.0,09PPR1213B
-47.0,09PPR1223I
-47.0,19PPR0051G
-47.0,24PPR0114N
-47.0,24PPR0003I
-47.0,28PPR0137U
-47.0,25PPR0290R
-47.0,09PPR1509M
-47.0,16PPR0250I
-47.0,01PPR0003Y
-47.0,09PPR1628Z
-47.0,15PPR3019W
-47.0,23PPR0099M
-47.0,15PPR3591A
-47.0,09PPR1662G
-47.0,30PPR0640R
-47.0,30PPR0498T
-47.0,15PPR3631L
-47.0,27PPR0019G
-47.0,09PPR0302O
-47.0,28PPR0096K
-47.0,09PPR0230L
-47.0,09PPR0078G
-47.0,27PPR0106B
-47.0,09PPR0467X
-47.0,09PPR0036H
-47.0,08PPR2053M
-47.0,27PPR0008A
-47.0,15PPR3121J
-47.0,08PPR1803Q
-47.0,09PPR0725V
-47.0,26PPR0215J
-47.0,15PPR3184V
-47.0,26PPR0142H
-47.0,26PPR0107B
-47.0,09PPR0928Q
-47.0,09PPR0942J
-47.0,04PPR0046T
-47.0,16PPR0372T
-47.0,15PPR3634I
-47.0,10PPR0349Y
-47.0,15PPR3725Z
-47.0,15PPR3734H
-47.0,22PPR0138Z
-47.0,11PPR0176W
-47.0,03PPR0059Y
-47.0,31PPR0300S
-47.0,11PPR0677Q
-47.0,31PPR0357T
-47.0,21PPR1126B
-47.0,11PPR0863L
-47.0,17PPR0269F
-47.0,15PPR2788E
-47.0,01PPR0039M
-47.0,12PPR0077V
-47.0,32PPR0187O
-47.0,12PPR0337R
-47.0,12PPR0375U
-47.0,02PPR0342W
-47.0,15PPR2886F
-47.0,02PPR0439H
-47.0,15PPR2960X
-47.0,10PPR0345B
-47.0,22PPR0224V
-47.0,03PPR0040Z
-47.0,02PPR0377L
-47.0,02PPR0444T
-47.0,03PPR0036N
-47.0,23PPR0007F
-47.0,03PPR0019X
-47.0,23PPR0005H
-48.0,30PPR3613O
-48.0,19PPR0107S
-48.0,08PPR1852Z
-48.0,09PPR0001S
-48.0,19PPR0197A
-48.0,05PPR0071R
-48.0,19PPR0115A
-48.0,09PPR0082T
-48.0,09PPR0126Z
-48.0,20PPR0014S
-48.0,19PPR0818R
-48.0,15PPR1049C
-48.0,14PPR1558G
-48.0,08PPR0022F
-48.0,02PPR0030U
-48.0,08PPR0039F
-48.0,06PPR0015Y
-48.0,06PPR0023G
